isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID
0,0,"c(109, 129)","c(2, 1, 0, 3)",7,2,fixed,6,105,cw,16,8,13,105,943,121,1,12,1,01
0,0,"c(178, 268)","c(2, 1, 0, 3)",none,none,filler,0,105,cw,285,9,13,348,2301,273,1,95,1,01
0,0,"c(237, 335)",0:3,none,none,filler,0,349,ccw,327,10,13,144,2353,249,1,12,1,01
0,0,"c(356, 376)","c(2, 1, 0, 3)",5,2,fixed,3,144,ccw,355,11,13,50,1516,315,-1,41,1,01
0,0,"c(2, 152)","c(0, 2, 3, 1)",none,none,filler,0,50,cw,89,12,13,279,2042,8,1,6,1,01
0,0,"c(162, 67)","c(0, 1, 3, 2)",none,none,filler,0,279,ccw,271,13,13,279,785,170,1,8,1,01
0,0,"c(74, 94)","c(3, 0, 2, 1)",6,2,fixed,7,279,cw,318,14,13,114,3139,72,-1,2,1,01
0,0,"c(313, 348)","c(1, 3, 2, 0)",none,none,filler,0,151,cw,195,0,13,88,1704,283,-1,30,1,01
0,0,"c(5, 218)","c(1, 3, 2, 0)",none,none,filler,0,89,ccw,18,1,13,1,1628,341,1,24,1,01
0,0,"c(178, 268)","c(2, 1, 0, 3)",none,none,filler,0,105,cw,285,9,13,348,2301,273,1,95,1,01
0,0,"c(356, 376)","c(2, 1, 0, 3)",5,2,fixed,3,144,ccw,355,11,13,50,1516,315,-1,41,1,01
0,0,"c(104, 263)","c(3, 0, 2, 1)",none,none,filler,0,114,cw,2,0,14,114,777,116,1,12,1,01
0,0,"c(21, 133)","c(2, 1, 3, 0)",none,none,filler,0,114,ccw,244,1,14,114,703,2,-1,19,1,01
0,0,"c(306, 286)","c(3, 0, 2, 1)",3,1,fixed,7,114,ccw,184,2,14,237,2910,299,-1,7,1,01
0,0,"c(223, 245)","c(2, 1, 0, 3)",none,none,filler,0,237,ccw,146,3,14,332,3165,242,1,19,1,01
0,0,"c(133, 22)","c(2, 1, 3, 0)",none,none,filler,0,332,ccw,325,4,14,229,2161,166,1,33,1,01
0,0,"c(216, 196)","c(3, 0, 1, 2)",2,1,fixed,6,215,ccw,251,5,14,229,3849,240,1,24,1,01
0,0,"c(260, 338)","c(1, 2, 0, 3)",none,none,filler,0,222,cw,71,6,14,201,1538,272,1,12,1,01
0,0,"c(53, 158)","c(3, 0, 1, 2)",none,none,filler,0,201,ccw,64,7,14,235,1642,61,1,8,1,01
0,0,"c(359, 339)","c(1, 2, 3, 0)",0,1,fixed,5,235,cw,23,8,14,332,1540,355,-1,4,1,01
0,0,"c(34, 347)","c(0, 3, 2, 1)",none,none,filler,0,332,ccw,280,9,14,43,2672,37,1,3,1,01
0,0,"c(201, 330)","c(1, 2, 0, 3)",none,none,filler,0,43,cw,116,10,14,95,2554,211,1,10,1,01
0,0,"c(304, 284)","c(3, 0, 2, 1)",4,1,fixed,7,95,cw,120,11,14,185,2312,305,1,1,1,01
0,0,"c(54, 126)","c(2, 1, 0, 3)",none,none,filler,0,185,cw,246,12,14,185,1075,71,1,17,1,01
0,0,"c(109, 225)","c(1, 2, 0, 3)",none,none,filler,0,185,ccw,281,13,14,185,1356,254,1,145,1,01
0,0,"c(108, 88)","c(3, 0, 1, 2)",1,1,fixed,6,207,ccw,259,14,14,360,1382,101,-1,7,1,01
0,0,"c(133, 22)","c(2, 1, 3, 0)",none,none,filler,0,332,ccw,325,4,14,229,2161,166,1,33,1,01
0,0,"c(216, 196)","c(3, 0, 1, 2)",2,1,fixed,6,215,ccw,251,5,14,229,3849,240,1,24,1,01
0,0,"c(109, 225)","c(1, 2, 0, 3)",none,none,filler,0,185,ccw,281,13,14,185,1356,254,1,145,1,01
0,0,"c(51, 176)","c(1, 0, 3, 2)",none,none,filler,0,350,cw,289,0,15,137,1572,66,1,15,1,01
0,0,"c(63, 161)","c(1, 2, 0, 3)",none,none,filler,0,137,ccw,177,1,15,137,825,46,-1,17,1,01
0,0,"c(356, 376)","c(0, 3, 2, 1)",5,2,fixed,3,137,cw,305,2,15,46,2241,351,-1,5,1,01
0,0,"c(332, 248)","c(3, 1, 2, 0)",none,none,filler,0,46,cw,102,3,15,201,1802,303,-1,29,1,01
0,0,"c(100, 72)",3:0,none,none,filler,0,197,cw,238,4,15,222,1951,100,-1,0,1,01
0,0,"c(288, 308)","c(1, 2, 0, 3)",9,2,fixed,8,218,cw,276,5,15,18,1921,294,1,6,1,01
0,0,"c(2, 26)","c(3, 0, 2, 1)",none,none,filler,0,18,cw,92,6,15,269,2370,1,-1,1,1,01
0,0,"c(66, 173)","c(3, 2, 0, 1)",none,none,filler,0,264,cw,153,7,15,264,822,57,-1,9,1,01
0,0,"c(72, 92)","c(0, 3, 2, 1)",6,2,fixed,8,264,cw,59,8,15,351,1540,50,-1,22,1,01
0,0,"c(2, 125)","c(3, 2, 0, 1)",none,none,filler,0,351,ccw,21,9,15,351,795,348,1,14,1,01
0,0,"c(246, 186)","c(2, 0, 1, 3)",none,none,filler,0,351,ccw,61,10,15,67,1765,232,-1,14,1,01
0,0,"c(121, 141)","c(3, 0, 2, 1)",7,2,fixed,7,67,cw,87,11,15,42,1640,129,1,8,1,01
0,0,"c(22, 80)","c(1, 0, 2, 3)",none,none,filler,0,40,cw,245,12,15,73,1842,318,1,64,1,01
0,0,"c(344, 39)","c(3, 2, 0, 1)",none,none,filler,0,73,ccw,67,13,15,324,2117,329,-1,15,1,01
0,0,"c(182, 202)","c(0, 3, 2, 1)",8,2,fixed,6,324,ccw,60,14,15,118,1401,182,-1,0,1,01
0,0,"c(332, 248)","c(3, 1, 2, 0)",none,none,filler,0,46,cw,102,3,15,201,1802,303,-1,29,1,01
0,0,"c(22, 80)","c(1, 0, 2, 3)",none,none,filler,0,40,cw,245,12,15,73,1842,318,1,64,1,01
0,0,"c(311, 269)","c(2, 3, 1, 0)",none,none,filler,0,118,ccw,134,0,16,261,2467,325,1,14,1,01
0,0,"c(130, 3)","c(1, 0, 3, 2)",none,none,filler,0,261,cw,124,1,16,41,2183,165,1,35,1,01
0,0,"c(101, 81)","c(3, 0, 2, 1)",1,1,fixed,7,42,ccw,143,2,16,115,2361,102,1,1,1,01
0,0,"c(264, 40)","c(0, 3, 2, 1)",none,none,filler,0,115,cw,345,3,16,289,2192,274,1,10,1,01
0,0,"c(159, 357)","c(3, 1, 0, 2)",none,none,filler,0,302,ccw,238,4,16,305,1411,177,1,18,1,01
0,0,"c(355, 335)","c(2, 1, 3, 0)",0,1,fixed,6,305,ccw,97,5,16,283,1893,340,-1,15,1,01
0,0,"c(203, 233)","c(0, 1, 3, 2)",none,none,filler,0,283,ccw,88,6,16,81,2691,191,-1,12,1,01
0,0,"c(100, 63)","c(1, 3, 0, 2)",none,none,filler,0,80,cw,353,7,16,107,2064,100,-1,0,1,01
0,0,"c(216, 196)","c(0, 3, 1, 2)",2,1,fixed,6,107,cw,78,8,16,107,1758,185,-1,31,1,01
0,0,"c(150, 200)","c(3, 1, 2, 0)",none,none,filler,0,140,ccw,4,9,16,200,3341,156,1,6,1,01
0,0,"c(238, 178)","c(3, 2, 0, 1)",none,none,filler,0,200,ccw,153,10,16,347,3113,220,-1,18,1,01
0,0,"c(305, 285)","c(0, 3, 2, 1)",4,1,fixed,8,347,cw,98,11,16,203,2168,301,-1,4,1,01
0,0,"c(26, 121)","c(0, 2, 1, 3)",none,none,filler,0,203,cw,271,12,16,40,2393,311,1,75,1,01
0,0,"c(235, 169)",3:0,none,none,filler,0,40,cw,159,13,16,40,1009,199,-1,36,1,01
0,0,"c(299, 279)","c(1, 2, 3, 0)",3,1,fixed,8,40,cw,106,14,16,194,1897,300,1,1,1,01
0,0,"c(130, 3)","c(1, 0, 3, 2)",none,none,filler,0,261,cw,124,1,16,41,2183,165,1,35,1,01
0,0,"c(216, 196)","c(0, 3, 1, 2)",2,1,fixed,6,107,cw,78,8,16,107,1758,185,-1,31,1,01
0,0,"c(26, 121)","c(0, 2, 1, 3)",none,none,filler,0,203,cw,271,12,16,40,2393,311,1,75,1,01
0,0,"c(235, 169)",3:0,none,none,filler,0,40,cw,159,13,16,40,1009,199,-1,36,1,01
0,0,"c(224, 283)","c(0, 2, 1, 3)",none,none,filler,0,194,cw,252,0,17,330,3003,222,-1,2,1,01
0,0,"c(238, 288)","c(2, 0, 3, 1)",none,none,filler,0,333,ccw,67,1,17,39,1614,254,1,16,1,01
0,0,"c(182, 202)","c(1, 2, 3, 0)",8,2,fixed,7,39,cw,218,2,17,315,2006,173,-1,9,1,01
0,0,"c(267, 284)","c(3, 1, 2, 0)",none,none,filler,0,315,ccw,60,3,17,23,1053,277,1,10,1,01
0,0,"c(8, 53)","c(0, 2, 1, 3)",none,none,filler,0,23,cw,353,4,17,23,715,16,1,8,1,01
0,0,"c(50, 70)","c(3, 0, 1, 2)",6,2,fixed,9,23,ccw,357,5,17,356,1201,7,-1,43,1,01
0,0,"c(13, 76)","c(2, 1, 3, 0)",none,none,filler,0,1,cw,21,6,17,1,946,22,1,9,1,01
0,0,"c(139, 29)","c(2, 3, 1, 0)",none,none,filler,0,2,cw,5,7,17,158,1722,163,1,24,1,01
0,0,"c(129, 149)","c(1, 2, 3, 0)",7,2,fixed,8,158,cw,63,8,17,45,1382,108,-1,21,1,01
0,0,"c(179, 230)","c(1, 3, 2, 0)",none,none,filler,0,45,cw,198,9,17,357,1384,195,1,16,1,01
0,0,"c(193, 259)","c(0, 3, 1, 2)",none,none,filler,0,357,cw,337,10,17,207,3747,184,-1,9,1,01
0,0,"c(294, 314)","c(2, 1, 3, 0)",9,2,fixed,9,207,ccw,201,11,17,236,1880,283,-1,11,1,01
0,0,"c(114, 336)","c(1, 0, 2, 3)",none,none,filler,0,236,cw,167,12,17,320,5542,127,1,13,1,01
0,0,"c(54, 2)","c(2, 0, 1, 3)",none,none,filler,0,320,cw,345,13,17,74,2385,59,1,5,1,01
0,0,"c(351, 371)","c(3, 0, 2, 1)",5,2,fixed,4,74,ccw,239,14,17,143,1780,338,-1,13,1,01
0,0,"c(50, 70)","c(3, 0, 1, 2)",6,2,fixed,9,23,ccw,357,5,17,356,1201,7,-1,43,1,01
0,0,"c(139, 29)","c(2, 3, 1, 0)",none,none,filler,0,2,cw,5,7,17,158,1722,163,1,24,1,01
0,0,"c(209, 156)","c(3, 1, 2, 0)",none,none,filler,0,146,cw,218,0,18,335,1580,193,-1,16,1,01
0,0,"c(91, 31)","c(1, 3, 0, 2)",none,none,filler,0,335,cw,291,1,18,163,1497,94,1,3,1,01
0,0,"c(216, 196)","c(0, 3, 1, 2)",2,1,fixed,6,163,ccw,340,2,18,162,1268,218,1,2,1,01
0,0,"c(254, 158)","c(0, 2, 1, 3)",none,none,filler,0,162,cw,91,3,18,162,867,253,-1,1,1,01
0,0,"c(243, 133)","c(1, 3, 0, 2)",none,none,filler,0,162,ccw,208,4,18,258,1940,254,1,11,1,01
0,0,"c(301, 281)","c(2, 1, 3, 0)",4,1,fixed,9,258,cw,273,5,18,23,2595,296,-1,5,1,01
0,0,"c(108, 152)","c(3, 1, 0, 2)",none,none,filler,0,23,cw,316,6,18,146,1931,102,-1,6,1,01
0,0,"c(170, 34)","c(1, 0, 3, 2)",none,none,filler,0,146,cw,105,7,18,56,4139,161,-1,9,1,01
0,0,"c(340, 320)","c(2, 1, 3, 0)",0,1,fixed,7,56,ccw,128,8,18,265,2053,327,-1,13,1,01
0,0,"c(59, 42)","c(3, 0, 1, 2)",none,none,filler,0,265,cw,19,9,18,43,2067,62,1,3,1,01
0,0,"c(357, 55)","c(1, 0, 3, 2)",none,none,filler,0,43,cw,256,10,18,67,1826,323,-1,34,1,01
0,0,"c(102, 82)","c(2, 1, 3, 0)",1,1,fixed,8,61,ccw,129,11,18,136,2404,95,-1,7,1,01
0,0,"c(140, 247)","c(3, 1, 0, 2)",none,none,filler,0,136,cw,1,12,18,136,1156,137,-1,3,1,01
0,0,"c(190, 313)","c(1, 3, 0, 2)",none,none,filler,0,136,cw,59,13,18,136,1089,195,1,5,1,01
0,0,"c(300, 280)","c(0, 3, 2, 1)",3,1,fixed,9,136,cw,143,14,18,150,3409,293,-1,7,1,01
0,0,"c(357, 55)","c(1, 0, 3, 2)",none,none,filler,0,43,cw,256,10,18,67,1826,323,-1,34,1,01
0,0,"c(222, 201)","c(2, 0, 1, 3)",none,none,filler,0,150,cw,346,0,19,217,3351,203,-1,19,1,01
0,0,"c(11, 74)","c(0, 3, 2, 1)",none,none,filler,0,217,cw,181,1,19,161,1403,342,1,29,1,01
0,0,"c(108, 128)","c(1, 2, 0, 3)",7,2,fixed,9,161,cw,300,2,19,161,835,101,-1,7,1,01
0,0,"c(266, 330)","c(3, 0, 1, 2)",none,none,filler,0,161,ccw,292,3,19,161,1058,267,1,1,1,01
0,0,"c(45, 99)","c(0, 2, 1, 3)",none,none,filler,0,161,cw,56,4,19,341,1265,37,-1,8,1,01
0,0,"c(50, 70)","c(3, 0, 1, 2)",6,2,fixed,9,343,ccw,62,5,19,226,2513,72,1,22,1,01
0,0,"c(148, 211)","c(3, 0, 2, 1)",none,none,filler,0,226,cw,6,6,19,167,2129,173,1,25,1,01
0,0,"c(88, 172)","c(3, 1, 0, 2)",none,none,filler,0,166,ccw,320,7,19,318,1613,82,-1,6,1,01
0,0,"c(173, 193)","c(0, 3, 1, 2)",8,2,fixed,8,318,cw,289,8,19,247,2982,176,1,3,1,01
0,0,"c(193, 35)","c(3, 1, 0, 2)",none,none,filler,0,247,ccw,284,9,19,247,979,189,-1,4,1,01
0,0,"c(100, 337)","c(2, 1, 0, 3)",none,none,filler,0,247,ccw,243,10,19,326,2259,151,1,51,1,01
0,0,"c(283, 303)","c(0, 3, 2, 1)",9,2,fixed,10,326,ccw,233,11,19,216,1522,271,-1,12,1,01
0,0,"c(15, 73)",3:0,none,none,filler,0,213,ccw,211,12,19,186,2217,323,1,52,1,01
0,0,"c(267, 59)","c(2, 0, 1, 3)",none,none,filler,0,186,ccw,9,13,19,79,1840,272,1,5,1,01
0,0,"c(338, 358)","c(1, 2, 3, 0)",5,2,fixed,5,85,ccw,283,14,19,136,1323,301,-1,37,1,01
0,0,"c(11, 74)","c(0, 3, 2, 1)",none,none,filler,0,217,cw,181,1,19,161,1403,342,1,29,1,01
0,0,"c(148, 211)","c(3, 0, 2, 1)",none,none,filler,0,226,cw,6,6,19,167,2129,173,1,25,1,01
0,0,"c(100, 337)","c(2, 1, 0, 3)",none,none,filler,0,247,ccw,243,10,19,326,2259,151,1,51,1,01
0,0,"c(15, 73)",3:0,none,none,filler,0,213,ccw,211,12,19,186,2217,323,1,52,1,01
0,0,"c(338, 358)","c(1, 2, 3, 0)",5,2,fixed,5,85,ccw,283,14,19,136,1323,301,-1,37,1,01
0,0,"c(349, 118)","c(3, 1, 2, 0)",none,none,filler,0,23,cw,37,0,20,288,1485,325,-1,24,1,01
0,0,"c(219, 125)","c(1, 3, 2, 0)",none,none,filler,0,299,ccw,243,1,20,261,1824,216,-1,3,1,01
0,0,"c(293, 273)","c(2, 1, 0, 3)",3,1,fixed,10,261,cw,10,2,20,283,1610,293,-1,0,1,01
0,0,"c(159, 49)","c(0, 3, 2, 1)",none,none,filler,0,283,ccw,3,3,20,196,1673,161,1,2,1,01
0,0,"c(170, 114)","c(1, 0, 3, 2)",none,none,filler,0,196,cw,38,4,20,131,4148,169,-1,1,1,01
0,0,"c(95, 75)","c(3, 0, 2, 1)",1,1,fixed,9,131,ccw,356,5,20,281,2264,83,-1,12,1,01
0,0,"c(243, 265)","c(0, 1, 3, 2)",none,none,filler,0,281,ccw,225,6,20,281,825,214,-1,29,1,01
0,0,"c(129, 20)","c(1, 0, 3, 2)",none,none,filler,0,281,ccw,39,7,20,203,1356,118,-1,11,1,01
0,0,"c(327, 307)","c(2, 1, 0, 3)",0,1,fixed,8,203,ccw,309,8,20,105,2488,306,-1,21,1,01
0,0,"c(245, 6)","c(0, 3, 1, 2)",none,none,filler,0,105,ccw,205,9,20,253,2168,262,1,17,1,01
0,0,"c(312, 47)","c(3, 0, 1, 2)",none,none,filler,0,253,cw,47,10,20,268,1827,315,1,3,1,01
0,0,"c(296, 276)","c(1, 2, 0, 3)",4,1,fixed,10,268,ccw,100,11,20,291,3190,329,1,33,1,01
0,0,"c(238, 184)","c(0, 3, 1, 2)",none,none,filler,0,291,ccw,110,12,20,31,1541,219,-1,19,1,01
0,0,"c(352, 18)","c(2, 0, 1, 3)",none,none,filler,0,31,ccw,184,13,20,207,3476,329,-1,23,1,01
0,0,"c(218, 198)","c(1, 2, 0, 3)",2,1,fixed,7,203,ccw,81,14,20,73,1754,206,-1,12,1,01
0,0,"c(349, 118)","c(3, 1, 2, 0)",none,none,filler,0,23,cw,37,0,20,288,1485,325,-1,24,1,01
0,0,"c(243, 265)","c(0, 1, 3, 2)",none,none,filler,0,281,ccw,225,6,20,281,825,214,-1,29,1,01
0,0,"c(296, 276)","c(1, 2, 0, 3)",4,1,fixed,10,268,ccw,100,11,20,291,3190,329,1,33,1,01
0,0,"c(352, 18)","c(2, 0, 1, 3)",none,none,filler,0,31,ccw,184,13,20,207,3476,329,-1,23,1,01
0,0,"c(9, 57)","c(2, 3, 0, 1)",none,none,filler,0,73,ccw,295,0,21,87,1034,338,1,31,1,01
0,0,"c(230, 159)","c(2, 3, 0, 1)",none,none,filler,0,87,ccw,259,1,21,238,2001,223,-1,7,1,01
0,0,"c(271, 291)","c(0, 3, 1, 2)",9,2,fixed,11,239,cw,54,2,21,217,1763,271,-1,0,1,01
0,0,"c(126, 214)","c(3, 0, 1, 2)",none,none,filler,0,218,cw,24,3,21,218,2016,242,1,116,1,01
0,0,"c(233, 323)","c(0, 2, 1, 3)",none,none,filler,0,212,cw,120,4,21,129,4018,249,1,16,1,01
0,0,"c(72, 92)","c(3, 0, 2, 1)",6,2,fixed,10,129,cw,195,5,21,234,2803,69,-1,3,1,01
0,0,"c(249, 154)","c(2, 3, 1, 0)",none,none,filler,0,222,ccw,102,6,21,26,2779,232,-1,17,1,01
0,0,"c(237, 172)","c(1, 2, 0, 3)",none,none,filler,0,24,ccw,134,7,21,14,1468,212,-1,25,1,01
0,0,"c(338, 358)","c(0, 3, 1, 2)",5,2,fixed,5,14,ccw,84,8,21,313,2491,323,-1,15,1,01
0,0,"c(115, 27)","c(2, 0, 3, 1)",none,none,filler,0,313,cw,163,9,21,313,896,116,1,1,1,01
0,0,"c(139, 257)",0:3,none,none,filler,0,313,ccw,207,10,21,15,1424,138,-1,1,1,01
0,0,"c(176, 196)","c(2, 1, 3, 0)",8,2,fixed,9,15,ccw,170,11,21,25,1907,165,-1,11,1,01
0,0,"c(172, 120)","c(2, 3, 1, 0)",none,none,filler,0,24,cw,41,12,21,131,1675,172,-1,0,1,01
0,0,"c(43, 1)","c(2, 3, 0, 1)",none,none,filler,0,131,cw,287,13,21,131,1055,58,1,15,1,01
0,0,"c(101, 121)","c(0, 3, 1, 2)",7,2,fixed,10,131,ccw,80,14,21,183,1601,97,-1,4,1,01
0,0,"c(9, 57)","c(2, 3, 0, 1)",none,none,filler,0,73,ccw,295,0,21,87,1034,338,1,31,1,01
0,0,"c(126, 214)","c(3, 0, 1, 2)",none,none,filler,0,218,cw,24,3,21,218,2016,242,1,116,1,01
0,0,"c(237, 172)","c(1, 2, 0, 3)",none,none,filler,0,24,ccw,134,7,21,14,1468,212,-1,25,1,01
0,0,"c(222, 330)","c(1, 0, 3, 2)",none,none,filler,0,183,ccw,183,0,22,298,2313,239,1,17,1,01
0,0,"c(49, 268)",0:3,none,none,filler,0,298,cw,181,1,22,235,2168,56,1,7,1,01
0,0,"c(206, 186)","c(2, 1, 3, 0)",2,1,fixed,8,235,cw,40,2,22,171,2140,211,1,5,1,01
0,0,"c(104, 212)","c(1, 2, 0, 3)",none,none,filler,0,171,cw,241,3,22,221,1497,102,-1,2,1,01
0,0,"c(5, 253)","c(3, 1, 2, 0)",none,none,filler,0,213,cw,39,4,22,200,174,239,1,126,1,01
0,0,"c(293, 273)","c(0, 3, 2, 1)",3,1,fixed,11,199,cw,61,5,22,240,1369,301,1,8,1,01
0,0,"c(31, 61)","c(1, 2, 3, 0)",none,none,filler,0,230,cw,81,6,22,301,3162,22,-1,9,1,01
0,0,"c(72, 133)","c(2, 3, 1, 0)",none,none,filler,0,301,cw,152,7,22,279,1920,71,-1,1,1,01
0,0,"c(296, 276)","c(0, 3, 2, 1)",4,1,fixed,10,279,cw,289,8,22,10,1346,299,1,3,1,01
0,0,"c(21, 357)","c(3, 0, 2, 1)",none,none,filler,0,10,cw,321,9,22,35,1468,356,1,25,1,01
0,0,"c(156, 251)","c(1, 0, 2, 3)",none,none,filler,0,35,cw,143,10,22,36,2150,179,1,23,1,01
0,0,"c(306, 286)","c(3, 0, 2, 1)",0,1,fixed,9,36,cw,44,11,22,265,2498,309,1,3,1,01
0,0,"c(322, 352)","c(2, 0, 3, 1)",none,none,filler,0,265,ccw,116,12,22,298,2122,306,-1,16,1,01
0,0,"c(135, 158)","c(0, 1, 3, 2)",none,none,filler,0,298,ccw,84,13,22,135,2481,141,1,6,1,01
0,0,"c(83, 63)","c(3, 0, 1, 2)",1,1,fixed,10,135,ccw,337,14,22,287,2576,96,1,13,1,01
0,0,"c(5, 253)","c(3, 1, 2, 0)",none,none,filler,0,213,cw,39,4,22,200,174,239,1,126,1,01
0,0,"c(21, 357)","c(3, 0, 2, 1)",none,none,filler,0,10,cw,321,9,22,35,1468,356,1,25,1,01
0,0,"c(156, 251)","c(1, 0, 2, 3)",none,none,filler,0,35,cw,143,10,22,36,2150,179,1,23,1,01
0,0,"c(3, 269)","c(1, 0, 2, 3)",none,none,filler,0,287,ccw,179,0,23,190,1827,351,1,12,1,01
0,0,"c(127, 329)","c(1, 2, 3, 0)",none,none,filler,0,190,ccw,339,1,23,226,2003,155,1,28,1,01
0,0,"c(69, 89)","c(0, 3, 1, 2)",6,2,fixed,11,226,ccw,157,2,23,140,2313,63,-1,6,1,01
0,0,"c(107, 333)","c(2, 1, 3, 0)",none,none,filler,0,140,cw,110,3,23,5,1441,115,1,8,1,01
0,0,"c(208, 192)","c(0, 1, 3, 2)",none,none,filler,0,5,cw,23,4,23,194,2147,217,1,9,1,01
0,0,"c(323, 343)","c(3, 0, 2, 1)",5,2,fixed,6,194,ccw,1,5,23,71,2129,288,-1,35,1,01
0,0,"c(256, 25)","c(3, 0, 2, 1)",none,none,filler,0,71,cw,32,6,23,215,2493,247,-1,9,1,01
0,0,"c(152, 5)","c(2, 1, 0, 3)",none,none,filler,0,215,ccw,241,7,23,311,2716,168,1,16,1,01
0,0,"c(165, 185)","c(3, 0, 1, 2)",8,2,fixed,10,310,cw,118,8,23,42,1478,160,-1,5,1,01
0,0,"c(31, 129)","c(0, 3, 2, 1)",none,none,filler,0,42,ccw,347,9,23,42,1049,331,1,60,1,01
0,0,"c(49, 209)","c(3, 1, 2, 0)",none,none,filler,0,42,cw,108,10,23,313,2506,61,1,12,1,01
0,0,"c(97, 117)","c(2, 1, 0, 3)",7,2,fixed,11,313,cw,179,11,23,273,1451,92,-1,5,1,01
0,0,"c(162, 119)","c(1, 0, 2, 3)",none,none,filler,0,273,cw,176,12,23,17,2433,193,1,31,1,01
0,0,"c(233, 250)","c(0, 2, 1, 3)",none,none,filler,0,17,ccw,237,13,23,248,1827,235,1,2,1,01
0,0,"c(271, 291)","c(1, 2, 0, 3)",9,2,fixed,12,248,ccw,145,14,23,303,1591,272,1,1,1,01
0,0,"c(127, 329)","c(1, 2, 3, 0)",none,none,filler,0,190,ccw,339,1,23,226,2003,155,1,28,1,01
0,0,"c(323, 343)","c(3, 0, 2, 1)",5,2,fixed,6,194,ccw,1,5,23,71,2129,288,-1,35,1,01
0,0,"c(31, 129)","c(0, 3, 2, 1)",none,none,filler,0,42,ccw,347,9,23,42,1049,331,1,60,1,01
0,0,"c(162, 119)","c(1, 0, 2, 3)",none,none,filler,0,273,cw,176,12,23,17,2433,193,1,31,1,01
0,0,"c(228, 70)","c(3, 1, 0, 2)",none,none,filler,0,303,cw,181,0,24,56,1538,237,1,9,1,01
0,0,"c(35, 320)","c(0, 1, 3, 2)",none,none,filler,0,56,cw,298,1,24,56,861,354,1,41,1,01
0,0,"c(299, 279)","c(3, 0, 1, 2)",4,1,fixed,11,56,ccw,238,2,24,166,1395,316,1,17,1,01
0,0,"c(4, 336)","c(1, 2, 3, 0)",none,none,filler,0,166,cw,291,3,24,78,1442,9,1,5,1,01
0,0,"c(253, 51)","c(2, 0, 1, 3)",none,none,filler,0,77,cw,192,4,24,47,1747,239,-1,14,1,01
0,0,"c(301, 281)","c(1, 2, 3, 0)",3,1,fixed,12,47,cw,44,5,24,269,2562,313,1,12,1,01
0,0,"c(168, 227)",3:0,none,none,filler,0,244,cw,132,6,24,48,1853,180,1,12,1,01
0,0,"c(59, 121)","c(1, 3, 2, 0)",none,none,filler,0,47,ccw,77,7,24,210,2116,73,1,14,1,01
0,0,"c(309, 289)","c(0, 3, 1, 2)",0,1,fixed,10,209,cw,50,8,24,254,1616,304,-1,5,1,01
0,0,"c(248, 316)","c(3, 1, 0, 2)",none,none,filler,0,246,cw,17,9,24,228,1349,245,-1,3,1,01
0,0,"c(40, 156)","c(1, 2, 3, 0)",none,none,filler,0,190,cw,95,10,24,298,1486,33,-1,7,1,01
0,0,"c(211, 191)","c(3, 0, 2, 1)",2,1,fixed,9,301,cw,351,11,24,240,1653,231,1,20,1,01
0,0,"c(228, 308)","c(2, 3, 0, 1)",none,none,filler,0,235,cw,190,12,24,51,1795,241,1,13,1,01
0,0,"c(357, 103)","c(2, 3, 1, 0)",none,none,filler,0,51,ccw,152,13,24,245,2505,323,-1,34,1,01
0,0,"c(96, 76)","c(1, 2, 3, 0)",1,1,fixed,11,216,cw,238,14,24,216,807,94,-1,2,1,01
0,0,"c(35, 320)","c(0, 1, 3, 2)",none,none,filler,0,56,cw,298,1,24,56,861,354,1,41,1,01
0,0,"c(357, 103)","c(2, 3, 1, 0)",none,none,filler,0,51,ccw,152,13,24,245,2505,323,-1,34,1,01
0,0,"c(264, 169)","c(1, 3, 0, 2)",none,none,filler,0,216,ccw,13,0,25,78,1851,269,1,5,1,01
0,0,"c(12, 46)","c(0, 3, 1, 2)",none,none,filler,0,78,ccw,230,1,25,109,1171,21,1,9,1,01
0,0,"c(272, 292)","c(1, 2, 0, 3)",9,2,fixed,13,109,cw,132,2,25,138,1557,270,-1,2,1,01
0,0,"c(339, 208)","c(0, 2, 1, 3)",none,none,filler,0,138,ccw,147,3,25,220,1288,353,1,14,1,01
0,0,"c(197, 110)","c(3, 0, 1, 2)",none,none,filler,0,209,cw,181,4,25,42,1554,223,1,26,1,01
0,0,"c(323, 343)","c(1, 2, 0, 3)",5,2,fixed,6,42,ccw,255,5,25,164,1181,301,-1,22,1,01
0,0,"c(67, 17)","c(2, 0, 1, 3)",none,none,filler,0,164,cw,328,6,25,100,1286,68,1,1,1,01
0,0,"c(57, 98)","c(1, 3, 2, 0)",none,none,filler,0,100,cw,168,7,25,261,3004,69,1,12,1,01
0,0,"c(63, 83)","c(0, 3, 2, 1)",6,2,fixed,12,225,ccw,45,8,25,248,1476,67,1,4,1,01
0,0,"c(169, 21)","c(1, 3, 0, 2)",none,none,filler,0,232,ccw,279,9,25,251,2362,190,1,21,1,01
0,0,"c(251, 324)","c(0, 2, 3, 1)",none,none,filler,0,250,ccw,72,10,25,12,1477,276,1,25,1,01
0,0,"c(160, 180)","c(3, 0, 2, 1)",8,2,fixed,11,12,cw,181,11,25,347,1164,168,1,8,1,01
